Report ID,Reporting For,Rollup To,Funds Xfer Entity,Proc Date,Report Date,Settlement Currency,Clearing Currency,Acq/Issuer,Txn Type,Rate Table ID,Count,Clearing Amount,Interchange Credit,Interchange Debit,Original Sale
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"6,038",1555843.72,1564659.6,8815.88,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",,16,-14580.88,14580.88,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,16,-14580.88,14580.88,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,,112,65006.0,65006.0,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,1,-1104.0,1104.0,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,DISPUTE FIN,,3,-346.65,346.65,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,116,63555.35,65006.0,1450.65,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,"6,170",1604818.19,1629665.6,24847.41,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,ORIGINAL SALE,,767,-82677.64,80915.93,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL PURCHASE,,767,-82677.64,80915.93,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,ORIGINAL SALE,,3,-806.0,806.0,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",,2,1651.52,1662.21,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,2,1651.52,1662.21,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,,105,-19820.52,19119.48,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,2,59.3,57.58,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL ATM CASH,,107,-19761.22,57.58,19119.48,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,"ORIGINAL CREDIT                                                                                                                   
    ORIGINAL",,1,10.0,10.0,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL ORIGINAL CREDIT,,1,10.0,10.0,0.0,False
VSS-120,0008440755,0008440755,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,880,-101583.34,1729.79,100841.41,False
VSS-120,1000118188,9000378468,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,527,11484052.28,89023.93,0.0,False
VSS-120,1000118188,9000378468,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,10,-303501.2,2352.71,0.0,False
VSS-120,1000118188,9000378468,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,537,11180551.08,89023.93,2352.71,False
VSS-120,1000118188,9000378468,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,537,11180551.08,89023.93,2352.71,False
VSS-120,1000118188,9000378468,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,,104,62136.0,62136.0,0.0,False
VSS-120,1000118188,9000378468,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,1,-1104.0,1104.0,0.0,False
VSS-120,1000118188,9000378468,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,105,61032.0,62136.0,1104.0,False
VSS-120,1000118188,9000378468,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,105,61032.0,62136.0,1104.0,False
VSS-120,1000118196,1000118188,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,520,11341551.44,87919.26,0.0,False
VSS-120,1000118196,1000118188,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,10,-303501.2,2352.71,0.0,False
VSS-120,1000118196,1000118188,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,530,11038050.24,87919.26,2352.71,False
VSS-120,1000118196,1000118188,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,530,11038050.24,87919.26,2352.71,False
VSS-120,1000118196,1000118188,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,,104,62136.0,62136.0,0.0,False
VSS-120,1000118196,1000118188,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,1,-1104.0,1104.0,0.0,False
VSS-120,1000118196,1000118188,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,105,61032.0,62136.0,1104.0,False
VSS-120,1000118196,1000118188,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,105,61032.0,62136.0,1104.0,False
VSS-120,1000118197,1000118188,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,7,142500.84,1104.67,0.0,False
VSS-120,1000118197,1000118188,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,7,142500.84,1104.67,0.0,False
VSS-120,1000118197,1000118188,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,7,142500.84,1104.67,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1111,1,-1131.57,8.49,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1113,1,-1761.0,13.21,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1114,3,-11377.25,85.36,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,15,-21334.64,159.64,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,248,-548107.47,4170.05,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,268,-583711.93,4436.75,0.0,True
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL PURCHASE,,268,-583711.93,4436.75,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1116,1,1100.0,8.5,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,1,1100.0,8.5,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,4,-43947.69,329.74,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ATM CASH,,4,-43947.69,329.74,0.0,False
VSS-120,1000152972,1000624307,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,273,-626559.62,8.5,4766.49,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1111,3,-3847.84,28.87,0.0,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1114,8,-28674.66,215.14,0.0,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,37,-48594.84,363.61,0.0,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,410,-1437097.76,10900.93,0.0,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,458,-1518215.1,11508.55,0.0,True
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL PURCHASE,,458,-1518215.1,11508.55,0.0,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,4,-6188.69,46.43,0.0,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1116,4,15938.76,127.24,0.0,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,4,15938.76,127.24,0.0,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,5,-76522.94,577.12,0.0,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,1,15229.99,114.27,0.0,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ATM CASH,,6,-61292.95,114.27,577.12,False
VSS-120,1000168120,1000624325,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,472,-1569757.98,241.51,12132.1,False
VSS-120,1000353984,9000378479,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,141,43485000.0,17749.35,0.0,False
VSS-120,1000353984,9000378479,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,1,-90000.0,36.73,0.0,False
VSS-120,1000353984,9000378479,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,142,43395000.0,17749.35,36.73,False
VSS-120,1000353984,9000378479,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,142,43395000.0,17749.35,36.73,False
VSS-120,1000353984,9000378479,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,DISPUTE FIN,,3,-346.65,346.65,0.0,False
VSS-120,1000353984,9000378479,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,3,-346.65,346.65,0.0,False
VSS-120,1000353984,9000378479,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,3,-346.65,346.65,0.0,False
VSS-120,1000353986,1000353984,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,141,43485000.0,17749.35,0.0,False
VSS-120,1000353986,1000353984,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,1,-90000.0,36.73,0.0,False
VSS-120,1000353986,1000353984,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,142,43395000.0,17749.35,36.73,False
VSS-120,1000353986,1000353984,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,142,43395000.0,17749.35,36.73,False
VSS-120,1000353986,1000353984,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,DISPUTE FIN,,3,-346.65,346.65,0.0,False
VSS-120,1000353986,1000353984,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,3,-346.65,346.65,0.0,False
VSS-120,1000353986,1000353984,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,3,-346.65,346.65,0.0,False
VSS-120,1000373795,1000569024,0008440755,10AUG25,10AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,1,-8900.0,3.63,0.0,False
VSS-120,1000373795,1000569024,0008440755,10AUG25,10AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL PURCHASE,,1,-8900.0,3.63,0.0,False
VSS-120,1000373795,1000569024,0008440755,10AUG25,10AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,1,-8900.0,3.63,0.0,False
VSS-120,1000482428,9000378485,0008440755,10AUG25,10AUG25,USD,UGX,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,20,11305000.0,3172.86,0.0,False
VSS-120,1000482428,9000378485,0008440755,10AUG25,10AUG25,USD,UGX,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,20,11305000.0,3172.86,0.0,False
VSS-120,1000482428,9000378485,0008440755,10AUG25,10AUG25,USD,UGX,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,20,11305000.0,3172.86,0.0,False
VSS-120,1000482431,1000482428,0008440755,10AUG25,10AUG25,USD,UGX,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,20,11305000.0,3172.86,0.0,False
VSS-120,1000482431,1000482428,0008440755,10AUG25,10AUG25,USD,UGX,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,20,11305000.0,3172.86,0.0,False
VSS-120,1000482431,1000482428,0008440755,10AUG25,10AUG25,USD,UGX,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,20,11305000.0,3172.86,0.0,False
VSS-120,1000530476,0008440755,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,6,82500.0,639.54,0.0,False
VSS-120,1000530476,0008440755,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,6,82500.0,639.54,0.0,False
VSS-120,1000530476,0008440755,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,6,82500.0,639.54,0.0,False
VSS-120,1000530479,1000530476,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,6,82500.0,639.54,0.0,False
VSS-120,1000530479,1000530476,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,6,82500.0,639.54,0.0,False
VSS-120,1000530479,1000530476,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,6,82500.0,639.54,0.0,False
VSS-120,1000532941,9000378489,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,ORIGINAL SALE,,2,-38.63,37.8,0.0,False
VSS-120,1000532941,9000378489,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL PURCHASE,,2,-38.63,37.8,0.0,False
VSS-120,1000532941,9000378489,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,,1,-102.95,102.95,0.0,False
VSS-120,1000532941,9000378489,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL ATM CASH,,1,-102.95,102.95,0.0,False
VSS-120,1000532941,9000378489,0008440755,10AUG25,10AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,3,-141.58,140.75,0.0,False
VSS-120,1000532943,9000378493,0008440755,10AUG25,10AUG25,USD,BIF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,3,-458756.0,155.59,0.0,False
VSS-120,1000532943,9000378493,0008440755,10AUG25,10AUG25,USD,BIF,ISSUER TRANSACTIONS,TOTAL PURCHASE,,3,-458756.0,155.59,0.0,False
VSS-120,1000532943,9000378493,0008440755,10AUG25,10AUG25,USD,BIF,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,3,-556000.0,188.56,0.0,False
VSS-120,1000532943,9000378493,0008440755,10AUG25,10AUG25,USD,BIF,ISSUER TRANSACTIONS,TOTAL ATM CASH,,3,-556000.0,188.56,0.0,False
VSS-120,1000532943,9000378493,0008440755,10AUG25,10AUG25,USD,BIF,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,6,-1014756.0,344.15,0.0,False
VSS-120,1000532944,1000724674,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,17,-418624.0,280.16,0.0,False
VSS-120,1000532944,1000724674,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,59,-2302224.0,1551.22,0.0,False
VSS-120,1000532944,1000724674,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,76,-2720848.0,1831.38,0.0,True
VSS-120,1000532944,1000724674,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL PURCHASE,,76,-2720848.0,1831.38,0.0,False
VSS-120,1000532944,1000724674,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,6,-336937.0,224.76,0.0,False
VSS-120,1000532944,1000724674,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,1,-100501.0,67.26,0.0,False
VSS-120,1000532944,1000724674,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,2,-161231.0,107.54,0.0,False
VSS-120,1000532944,1000724674,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,3,-261732.0,174.8,0.0,False
VSS-120,1000532944,1000724674,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ATM CASH,,3,-261732.0,174.8,0.0,False
VSS-120,1000532944,1000724674,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,85,-3319517.0,2230.94,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1115,116,3161465.84,24460.08,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1116,168,3828143.84,29675.52,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL SALE,,284,6989609.68,54135.6,0.0,True
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,284,6989609.68,54135.6,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1111,1,-6950.0,53.71,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1115,18,-4015.11,30.95,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1116,13,-4671.54,36.11,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL,,32,-15636.65,120.77,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,32,-15636.65,120.77,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,316,6973973.03,54135.6,120.77,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL SALE,,"1,853",296241.28,296241.28,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,DISPUTE FIN,,1,-68.1,68.1,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"1,854",296173.18,296241.28,68.1,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",,1,-1280.0,1280.0,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,1,-1280.0,1280.0,0.0,False
VSS-120,1000533339,1000624317,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,"1,855",294893.18,296241.28,1348.1,False
VSS-120,1000533340,1000624357,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,16,-83814.67,627.15,0.0,False
VSS-120,1000533340,1000624357,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,137,-2312352.06,17576.07,0.0,False
VSS-120,1000533340,1000624357,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,153,-2396166.73,18203.22,0.0,True
VSS-120,1000533340,1000624357,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL PURCHASE,,153,-2396166.73,18203.22,0.0,False
VSS-120,1000533340,1000624357,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1116,2,1227.53,9.49,0.0,False
VSS-120,1000533340,1000624357,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,2,1227.53,9.49,0.0,False
VSS-120,1000533340,1000624357,0008440755,10AUG25,10AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,155,-2394939.2,9.49,18203.22,False
VSS-120,1000533344,1000722308,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,2,-278815.0,185.97,0.0,False
VSS-120,1000533344,1000722308,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL PURCHASE,,2,-278815.0,185.97,0.0,False
VSS-120,1000533344,1000722308,0008440755,10AUG25,10AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,2,-278815.0,185.97,0.0,False
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1115,886,124173425.66,50683.02,0.0,False
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1116,500,67710588.75,27636.87,0.0,False
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL SALE              RETURN,A1116,1,-15.0,0.01,0.0,False
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL SALE,,"1,387",191883999.41,78319.89,0.01,True
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"1,387",191883999.41,78319.89,0.01,False
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,"1,387",191883999.41,78319.89,0.01,False
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL SALE,,"1,910",486783.35,486783.35,0.0,False
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,DISPUTE FIN,,1,-103.48,103.48,0.0,False
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"1,911",486679.87,486783.35,103.48,False
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",,6,-8850.38,8850.38,0.0,False
VSS-120,1000564922,1000569026,0008440755,10AUG25,10AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,6,-8850.38,8850.38,0.0,False
